Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Customs Duties,2947000000.0,Receipt,Real,-3.0,13,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.04742587317756679,102337020659.37598,99390020659.37598
Spacer 7,45781583333.0,Receipt,Spacer,-3.0,13,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.04742587317756679,145947372427.35693,102337020659.37598
Excise Taxes,7416000000.0,Receipt,Real,-3.0,13,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.04742587317756679,153363372427.35693,145947372427.35693
Spacer 9,45781583333.0,Receipt,Spacer,-3.0,13,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.04742587317756679,196973724195.33786,153363372427.35693
Miscellaneous Receipts,14067000000.0,Receipt,Real,-3.0,13,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.04742587317756679,211040724195.33786,196973724195.33786
Spacer 11,45781583333.0,Receipt,Spacer,-3.0,13,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.04742587317756679,254651075963.3188,211040724195.33786
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-3.0,13,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.04742587317756679,344125075963.3188,254651075963.3188
Spacer 13,45781583333.0,Receipt,Spacer,-3.0,13,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.04742587317756679,387735427731.29974,344125075963.3188
Individual Income Taxes,109306000000.0,Receipt,Real,-3.0,13,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.04742587317756679,497041427731.29974,387735427731.29974
Dummy_Source,83500250000.0,Dummy,Spacer,-2.75,85,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.75,85,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.75,85,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.060086650174007626,12824921581.780888,11487921581.780888
Spacer 3,45781583333.0,Receipt,Spacer,-2.75,85,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.060086650174007626,55855642932.63874,12824921581.780888
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.75,85,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.060086650174007626,57620642932.63874,55855642932.63874
Spacer 5,45781583333.0,Receipt,Spacer,-2.75,85,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.060086650174007626,100651364283.49658,57620642932.63874
Customs Duties,2947000000.0,Receipt,Real,-2.75,85,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.060086650174007626,103598364283.49658,100651364283.49658
Spacer 7,45781583333.0,Receipt,Spacer,-2.75,85,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.060086650174007626,146629085634.35443,103598364283.49658
Excise Taxes,7416000000.0,Receipt,Real,-2.75,85,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.060086650174007626,154045085634.35443,146629085634.35443
Spacer 9,45781583333.0,Receipt,Spacer,-2.75,85,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.060086650174007626,197075806985.21228,154045085634.35443
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.75,85,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.060086650174007626,211142806985.21228,197075806985.21228
Spacer 11,45781583333.0,Receipt,Spacer,-2.75,85,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.060086650174007626,254173528336.07013,211142806985.21228
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.75,85,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.060086650174007626,343647528336.0701,254173528336.07013
Spacer 13,45781583333.0,Receipt,Spacer,-2.75,85,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.060086650174007626,386678249686.928,343647528336.0701
Individual Income Taxes,109306000000.0,Receipt,Real,-2.75,85,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.060086650174007626,495984249686.928,386678249686.928
Dummy_Source,83500250000.0,Dummy,Spacer,-2.75,14,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.75,14,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.75,14,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.060086650174007626,12824921581.780888,11487921581.780888
Spacer 3,45781583333.0,Receipt,Spacer,-2.75,14,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.060086650174007626,55855642932.63874,12824921581.780888
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.75,14,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.060086650174007626,57620642932.63874,55855642932.63874
Spacer 5,45781583333.0,Receipt,Spacer,-2.75,14,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.060086650174007626,100651364283.49658,57620642932.63874
Customs Duties,2947000000.0,Receipt,Real,-2.75,14,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.060086650174007626,103598364283.49658,100651364283.49658
Spacer 7,45781583333.0,Receipt,Spacer,-2.75,14,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.060086650174007626,146629085634.35443,103598364283.49658
Excise Taxes,7416000000.0,Receipt,Real,-2.75,14,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.060086650174007626,154045085634.35443,146629085634.35443
Spacer 9,45781583333.0,Receipt,Spacer,-2.75,14,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.060086650174007626,197075806985.21228,154045085634.35443
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.75,14,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.060086650174007626,211142806985.21228,197075806985.21228
Spacer 11,45781583333.0,Receipt,Spacer,-2.75,14,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.060086650174007626,254173528336.07013,211142806985.21228
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.75,14,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.060086650174007626,343647528336.0701,254173528336.07013
Spacer 13,45781583333.0,Receipt,Spacer,-2.75,14,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.060086650174007626,386678249686.928,343647528336.0701
Individual Income Taxes,109306000000.0,Receipt,Real,-2.75,14,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.060086650174007626,495984249686.928,386678249686.928
Dummy_Source,83500250000.0,Dummy,Spacer,-2.5,84,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.5,84,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.5,84,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.07585818002124356,15840268544.626541,14503268544.626541
Spacer 3,45781583333.0,Receipt,Spacer,-2.5,84,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.07585818002124356,58148944287.49426,15840268544.626541
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.5,84,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.07585818002124356,59913944287.49426,58148944287.49426
Spacer 5,45781583333.0,Receipt,Spacer,-2.5,84,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.07585818002124356,102222620030.36198,59913944287.49426
Customs Duties,2947000000.0,Receipt,Real,-2.5,84,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.07585818002124356,105169620030.36198,102222620030.36198
Spacer 7,45781583333.0,Receipt,Spacer,-2.5,84,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.07585818002124356,147478295773.2297,105169620030.36198
Excise Taxes,7416000000.0,Receipt,Real,-2.5,84,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.07585818002124356,154894295773.2297,147478295773.2297
Spacer 9,45781583333.0,Receipt,Spacer,-2.5,84,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.07585818002124356,197202971516.09744,154894295773.2297
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.5,84,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.07585818002124356,211269971516.09744,197202971516.09744
Spacer 11,45781583333.0,Receipt,Spacer,-2.5,84,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.07585818002124356,253578647258.96515,211269971516.09744
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.5,84,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.07585818002124356,343052647258.96515,253578647258.96515
Spacer 13,45781583333.0,Receipt,Spacer,-2.5,84,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.07585818002124356,385361323001.8329,343052647258.96515
Individual Income Taxes,109306000000.0,Receipt,Real,-2.5,84,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.07585818002124356,494667323001.8329,385361323001.8329
Dummy_Source,83500250000.0,Dummy,Spacer,-2.5,15,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.5,15,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.5,15,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.07585818002124356,15840268544.626541,14503268544.626541
Spacer 3,45781583333.0,Receipt,Spacer,-2.5,15,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.07585818002124356,58148944287.49426,15840268544.626541
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.5,15,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.07585818002124356,59913944287.49426,58148944287.49426
Spacer 5,45781583333.0,Receipt,Spacer,-2.5,15,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.07585818002124356,102222620030.36198,59913944287.49426
Customs Duties,2947000000.0,Receipt,Real,-2.5,15,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.07585818002124356,105169620030.36198,102222620030.36198
Spacer 7,45781583333.0,Receipt,Spacer,-2.5,15,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.07585818002124356,147478295773.2297,105169620030.36198
Excise Taxes,7416000000.0,Receipt,Real,-2.5,15,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.07585818002124356,154894295773.2297,147478295773.2297
Spacer 9,45781583333.0,Receipt,Spacer,-2.5,15,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.07585818002124356,197202971516.09744,154894295773.2297
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.5,15,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.07585818002124356,211269971516.09744,197202971516.09744
Spacer 11,45781583333.0,Receipt,Spacer,-2.5,15,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.07585818002124356,253578647258.96515,211269971516.09744
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.5,15,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.07585818002124356,343052647258.96515,253578647258.96515
Spacer 13,45781583333.0,Receipt,Spacer,-2.5,15,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.07585818002124356,385361323001.8329,343052647258.96515
Individual Income Taxes,109306000000.0,Receipt,Real,-2.5,15,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.07585818002124356,494667323001.8329,385361323001.8329
Dummy_Source,83500250000.0,Dummy,Spacer,-2.25,83,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.25,83,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.25,83,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.0953494648991095,19566792681.96207,18229792681.96207
Spacer 3,45781583333.0,Receipt,Spacer,-2.25,83,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.0953494648991095,60983126541.92653,19566792681.96207
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.25,83,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.0953494648991095,62748126541.92653,60983126541.92653
Spacer 5,45781583333.0,Receipt,Spacer,-2.25,83,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.0953494648991095,104164460401.89099,62748126541.92653
Customs Duties,2947000000.0,Receipt,Real,-2.25,83,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.0953494648991095,107111460401.89099,104164460401.89099
Spacer 7,45781583333.0,Receipt,Spacer,-2.25,83,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.0953494648991095,148527794261.85544,107111460401.89099
Excise Taxes,7416000000.0,Receipt,Real,-2.25,83,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.0953494648991095,155943794261.85544,148527794261.85544
Spacer 9,45781583333.0,Receipt,Spacer,-2.25,83,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.0953494648991095,197360128121.81992,155943794261.85544
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.25,83,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.0953494648991095,211427128121.81992,197360128121.81992
Spacer 11,45781583333.0,Receipt,Spacer,-2.25,83,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.0953494648991095,252843461981.78436,211427128121.81992
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.25,83,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.0953494648991095,342317461981.78436,252843461981.78436
Spacer 13,45781583333.0,Receipt,Spacer,-2.25,83,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.0953494648991095,383733795841.74884,342317461981.78436
Individual Income Taxes,109306000000.0,Receipt,Real,-2.25,83,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.0953494648991095,493039795841.74884,383733795841.74884
Dummy_Source,83500250000.0,Dummy,Spacer,-2.25,16,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.25,16,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.25,16,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.0953494648991095,19566792681.96207,18229792681.96207
Spacer 3,45781583333.0,Receipt,Spacer,-2.25,16,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.0953494648991095,60983126541.92653,19566792681.96207
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.25,16,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.0953494648991095,62748126541.92653,60983126541.92653
Spacer 5,45781583333.0,Receipt,Spacer,-2.25,16,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.0953494648991095,104164460401.89099,62748126541.92653
Customs Duties,2947000000.0,Receipt,Real,-2.25,16,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.0953494648991095,107111460401.89099,104164460401.89099
Spacer 7,45781583333.0,Receipt,Spacer,-2.25,16,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.0953494648991095,148527794261.85544,107111460401.89099
Excise Taxes,7416000000.0,Receipt,Real,-2.25,16,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.0953494648991095,155943794261.85544,148527794261.85544
Spacer 9,45781583333.0,Receipt,Spacer,-2.25,16,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.0953494648991095,197360128121.81992,155943794261.85544
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.25,16,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.0953494648991095,211427128121.81992,197360128121.81992
Spacer 11,45781583333.0,Receipt,Spacer,-2.25,16,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.0953494648991095,252843461981.78436,211427128121.81992
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.25,16,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.0953494648991095,342317461981.78436,252843461981.78436
Spacer 13,45781583333.0,Receipt,Spacer,-2.25,16,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.0953494648991095,383733795841.74884,342317461981.78436
Individual Income Taxes,109306000000.0,Receipt,Real,-2.25,16,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.0953494648991095,493039795841.74884,383733795841.74884
